Baseline 100%T,,Baseline 100%T,,Ti(Salen)(OiPr)2,,Ti(Salen)(OiPr)2 + AgBArF,,Ti(Salen)(OiPr)2 + AgBArF repeat,,Ti(Salen)(OiPr)2 + AgBArF + BIPY,,AgBArF ref,,BIPY ref,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
415.010498,0.1004737467,415.010498,0.1004737467,415.010498,0.2235187739,415.010498,0.2624343932,415.010498,0.269325763,415.010498,0.3414432108,415.010498,0.09676012397,415.010498,0.04901788011,
414.0075989,0.1003052443,414.0075989,0.1003052443,414.0075989,0.231827423,414.0075989,0.2687173784,414.0075989,0.2756673098,414.0075989,0.3488865793,414.0075989,0.09687104821,414.0075989,0.04922608659,
413.0044861,0.1002017185,413.0044861,0.1002017185,413.0044861,0.23973234,413.0044861,0.2745773196,413.0044861,0.2818766534,413.0044861,0.3561334014,413.0044861,0.09730368108,413.0044861,0.04934569821,
412.0011902,0.1000079662,412.0011902,0.1000079662,412.0011902,0.2484413683,412.0011902,0.2810269892,412.0011902,0.2882421315,412.0011902,0.3638745844,412.0011902,0.09761824459,412.0011902,0.04961461946,
410.9977722,0.09976866096,410.9977722,0.09976866096,410.9977722,0.2573818564,410.9977722,0.2881095409,410.9977722,0.2952800095,410.9977722,0.3722521663,410.9977722,0.09793007374,410.9977722,0.04978482053,
409.9941101,0.09954544157,409.9941101,0.09954544157,409.9941101,0.2664990425,409.9941101,0.2949948311,409.9941101,0.3023707271,409.9941101,0.3807771206,409.9941101,0.09824885428,409.9941101,0.05009956285,
408.9902954,0.09937033802,408.9902954,0.09937033802,408.9902954,0.2746622264,408.9902954,0.3017838895,408.9902954,0.3087241054,408.9902954,0.3885045648,408.9902954,0.09844948351,408.9902954,0.05018678308,
407.9863586,0.09926764667,407.9863586,0.09926764667,407.9863586,0.282685101,407.9863586,0.3079806864,407.9863586,0.3147543073,407.9863586,0.3963823617,407.9863586,0.09872467816,407.9863586,0.0504359901,
406.9822998,0.099105075,406.9822998,0.099105075,406.9822998,0.2904963493,406.9822998,0.3144704401,406.9822998,0.3214016259,406.9822998,0.4043542147,406.9822998,0.09912923723,406.9822998,0.05052286759,
406.0166016,0.09890891612,406.0166016,0.09890891612,406.0166016,0.298940897,406.0166016,0.32136935,406.0166016,0.3281560242,406.0166016,0.4129535556,406.0166016,0.09935328364,406.0166016,0.05073002353,
405.0121765,0.09861512482,405.0121765,0.09861512482,405.0121765,0.3078588843,405.0121765,0.3290651143,405.0121765,0.3357568979,405.0121765,0.4226902127,405.0121765,0.1000358313,405.0121765,0.05090822652,
404.0075378,0.09835094213,404.0075378,0.09835094213,404.0075378,0.3155238628,404.0075378,0.3357264102,404.0075378,0.3423663378,404.0075378,0.4311182797,404.0075378,0.1003641784,404.0075378,0.05105523393,
403.0027771,0.09828390926,403.0027771,0.09828390926,403.0027771,0.3224627376,403.0027771,0.3418488204,403.0027771,0.3483759761,403.0027771,0.4387406707,403.0027771,0.1005872637,403.0027771,0.05112433061,
401.9978333,0.09822308272,401.9978333,0.09822308272,401.9978333,0.3296397626,401.9978333,0.3485316038,401.9978333,0.3551979363,401.9978333,0.447262764,401.9978333,0.1008353755,401.9978333,0.05131635815,
400.9927368,0.09809045494,400.9927368,0.09809045494,400.9927368,0.3373301029,400.9927368,0.3560143411,400.9927368,0.3622764647,400.9927368,0.4567409456,400.9927368,0.1012321338,400.9927368,0.05144147202,
399.9874878,0.09816654772,399.9874878,0.09816654772,399.9874878,0.3449089825,399.9874878,0.3637908697,399.9874878,0.3701217473,399.9874878,0.4668419063,399.9874878,0.1015818641,399.9874878,0.0514864102,
398.9820557,0.09814220667,398.9820557,0.09814220667,398.9820557,0.352114737,398.9820557,0.3711252213,398.9820557,0.3773331642,398.9820557,0.4760692418,398.9820557,0.102028884,398.9820557,0.05157195777,
398.0151367,0.09813880175,398.0151367,0.09813880175,398.0151367,0.3578244448,398.0151367,0.3774783611,398.0151367,0.3836759925,398.0151367,0.484085232,398.0151367,0.1022352353,398.0151367,0.05172076449,
397.0093994,0.09819416702,397.0093994,0.09819416702,397.0093994,0.3636139631,397.0093994,0.384334594,397.0093994,0.3905791938,397.0093994,0.4928606153,397.0093994,0.1024364009,397.0093994,0.05183418095,
396.003479,0.09826975316,396.003479,0.09826975316,396.003479,0.3696539402,396.003479,0.3922756314,396.003479,0.3980233669,396.003479,0.5022344589,396.003479,0.1029644161,396.003479,0.05205094814,
394.997406,0.09834555537,394.997406,0.09834555537,394.997406,0.3760828078,394.997406,0.4003228545,394.997406,0.4064581096,394.997406,0.5128949285,394.997406,0.1034056991,394.997406,0.05233442783,
393.9911804,0.09843100607,393.9911804,0.09843100607,393.9911804,0.3811410666,393.9911804,0.4073688388,393.9911804,0.4133387804,393.9911804,0.5218663216,393.9911804,0.1037705317,393.9911804,0.05264354497,
392.9847717,0.09853506088,392.9847717,0.09853506088,392.9847717,0.3857258856,392.9847717,0.4141389132,392.9847717,0.4201336801,392.9847717,0.5304619074,392.9847717,0.1039844528,392.9847717,0.05285133421,
392.0169678,0.09877923876,392.0169678,0.09877923876,392.0169678,0.3896355927,392.0169678,0.420692116,392.0169678,0.4267699122,392.0169678,0.5385949612,392.0169678,0.1044789553,392.0169678,0.05299894139,
391.0102539,0.09893336147,391.0102539,0.09893336147,391.0102539,0.3932578862,391.0102539,0.4269469082,391.0102539,0.4328128099,391.0102539,0.5465154648,391.0102539,0.1048335135,391.0102539,0.05305032805,
390.0033569,0.0991935432,390.0033569,0.0991935432,390.0033569,0.3972741961,390.0033569,0.4343355298,390.0033569,0.4402728677,390.0033569,0.5558151603,390.0033569,0.1053520814,390.0033569,0.0533137098,
388.9963684,0.09944349527,388.9963684,0.09944349527,388.9963684,0.4004204571,388.9963684,0.4412696064,388.9963684,0.4472645521,388.9963684,0.5643022656,388.9963684,0.1062859148,388.9963684,0.05350088328,
387.9891357,0.09976478666,387.9891357,0.09976478666,387.9891357,0.4029403627,387.9891357,0.446952045,387.9891357,0.4530844092,387.9891357,0.5715127587,387.9891357,0.1064882129,387.9891357,0.05354299024,
386.981842,0.09997804463,386.981842,0.09997804463,386.981842,0.4051418006,386.981842,0.4524432421,386.981842,0.4584746361,386.981842,0.5779818296,386.981842,0.1072951332,386.981842,0.05383840203,
386.013092,0.1003302932,386.013092,0.1003302932,386.013092,0.4070059955,386.013092,0.4579570293,386.013092,0.4640040994,386.013092,0.5846007466,386.013092,0.1076698452,386.013092,0.05399001017,
385.0054321,0.1007444486,385.0054321,0.1007444486,385.0054321,0.4085863233,385.0054321,0.463242501,385.0054321,0.4695395529,385.0054321,0.5911584496,385.0054321,0.1081184596,385.0054321,0.05414809287,
383.9976501,0.1011149287,383.9976501,0.1011149287,383.9976501,0.4099703431,383.9976501,0.4684582651,383.9976501,0.4751968384,383.9976501,0.5977647901,383.9976501,0.1091099158,383.9976501,0.05425458029,
382.9896851,0.1015368998,382.9896851,0.1015368998,382.9896851,0.4107583761,382.9896851,0.4724737406,382.9896851,0.4791387022,382.9896851,0.6026124358,382.9896851,0.1092936546,382.9896851,0.05453269184,
381.9815369,0.1018711925,381.9815369,0.1018711925,381.9815369,0.4115260541,381.9815369,0.4764683545,381.9815369,0.4834109247,381.9815369,0.6077693701,381.9815369,0.1099538654,381.9815369,0.05471716076,
381.0120239,0.1023777798,381.0120239,0.1023777798,381.0120239,0.4117919505,381.0120239,0.4805036187,381.0120239,0.4871660769,381.0120239,0.6124658585,381.0120239,0.1101627201,381.0120239,0.05495840684,
380.0036316,0.1029107422,380.0036316,0.1029107422,380.0036316,0.4118788838,380.0036316,0.4836908281,380.0036316,0.4904978573,380.0036316,0.6166136861,380.0036316,0.1105992869,380.0036316,0.05511493236,
378.9950562,0.1035590768,378.9950562,0.1035590768,378.9950562,0.4114054143,378.9950562,0.4870405495,378.9950562,0.4940491617,378.9950562,0.620749712,378.9950562,0.1108220443,378.9950562,0.05508140102,
377.9863281,0.1041487306,377.9863281,0.1041487306,377.9863281,0.4106600881,377.9863281,0.4896841943,377.9863281,0.4964832664,377.9863281,0.6243817806,377.9863281,0.1113915071,377.9863281,0.05525305122,
377.0162354,0.1046137437,377.0162354,0.1046137437,377.0162354,0.409974575,377.0162354,0.4913665652,377.0162354,0.4981265366,377.0162354,0.6263163686,377.0162354,0.1120078787,377.0162354,0.05557666719,
376.0072021,0.1052001789,376.0072021,0.1052001789,376.0072021,0.4088153243,376.0072021,0.4932420552,376.0072021,0.5000166297,376.0072021,0.6286712289,376.0072021,0.1121138185,376.0072021,0.05588606745,
374.9980164,0.1058476195,374.9980164,0.1058476195,374.9980164,0.4072712064,374.9980164,0.494631201,374.9980164,0.50163728,374.9980164,0.630723238,374.9980164,0.1126196831,374.9980164,0.0560233444,
373.988678,0.1064019501,373.988678,0.1064019501,373.988678,0.405128628,373.988678,0.4958413541,373.988678,0.5024499893,373.988678,0.6319313049,373.988678,0.1129321754,373.988678,0.0560163334,
373.0180054,0.1070887521,373.0180054,0.1070887521,373.0180054,0.4029495716,373.0180054,0.4968324304,373.0180054,0.5036073327,373.0180054,0.6329044104,373.0180054,0.113339752,373.0180054,0.05620128661,
372.0083618,0.1078336984,372.0083618,0.1078336984,372.0083618,0.401374191,372.0083618,0.4977056086,372.0083618,0.5047216415,372.0083618,0.633933723,372.0083618,0.1138167307,372.0083618,0.05644916371,
370.9985657,0.1082798913,370.9985657,0.1082798913,370.9985657,0.3985203505,370.9985657,0.4979765117,370.9985657,0.5044832826,370.9985657,0.6345508099,370.9985657,0.1142089367,370.9985657,0.05662663653,
369.9886169,0.1089285463,369.9886169,0.1089285463,369.9886169,0.3955795467,369.9886169,0.4981514812,369.9886169,0.5049663186,369.9886169,0.6339002848,369.9886169,0.114469707,369.9886169,0.0568407923,
369.017395,0.1095688492,369.017395,0.1095688492,369.017395,0.3925101757,369.017395,0.497952342,369.017395,0.504930079,369.017395,0.6342402101,369.017395,0.1149799079,369.017395,0.05707312375,
368.0071716,0.1103615537,368.0071716,0.1103615537,368.0071716,0.3895136714,368.0071716,0.4980102777,368.0071716,0.5048190355,368.0071716,0.6339584589,368.0071716,0.1154599786,368.0071716,0.05734294653,
366.9967346,0.1108438969,366.9967346,0.1108438969,366.9967346,0.38673684,366.9967346,0.4977957904,366.9967346,0.5045371652,366.9967346,0.633692205,366.9967346,0.1161180064,366.9967346,0.05766507983,
365.9862366,0.1113470122,365.9862366,0.1113470122,365.9862366,0.3837355077,365.9862366,0.4973402619,365.9862366,0.5043676496,365.9862366,0.6327478886,365.9862366,0.116359517,365.9862366,0.05779330805,
365.0144043,0.1117064282,365.0144043,0.1117064282,365.0144043,0.3805697858,365.0144043,0.4972230792,365.0144043,0.5040441155,365.0144043,0.6324765682,365.0144043,0.1170585975,365.0144043,0.05811151117,
364.0035706,0.1119233221,364.0035706,0.1119233221,364.0035706,0.3777382076,364.0035706,0.4970143437,364.0035706,0.5039723516,364.0035706,0.6315429807,364.0035706,0.1176685393,364.0035706,0.05844997242,
362.9925842,0.1125496104,362.9925842,0.1125496104,362.9925842,0.3746555746,362.9925842,0.496758461,362.9925842,0.5038487911,362.9925842,0.6307905912,362.9925842,0.1177971289,362.9925842,0.05843291432,
361.9814453,0.1128019318,361.9814453,0.1128019318,361.9814453,0.3724046052,361.9814453,0.4969448745,361.9814453,0.5038986206,361.9814453,0.630610764,361.9814453,0.1186573356,361.9814453,0.05852511153,
361.0090942,0.1126969904,361.0090942,0.1126969904,361.0090942,0.370626539,361.0090942,0.4971041381,361.0090942,0.5042241812,361.0090942,0.6303879619,361.0090942,0.1182654053,361.0090942,0.05894343182,
359.9976807,0.1131277829,359.9976807,0.1131277829,359.9976807,0.3689171076,359.9976807,0.4979637265,359.9976807,0.5049472451,359.9976807,0.6310377717,359.9976807,0.1189649031,359.9976807,0.05899858102,
358.986084,0.1136026904,358.986084,0.1136026904,358.986084,0.3673996925,358.986084,0.4992277324,358.986084,0.5060945153,358.986084,0.631491363,358.986084,0.1187734529,358.986084,0.05896151811,
358.0133057,0.1137208939,358.0133057,0.1137208939,358.0133057,0.3663896322,358.0133057,0.500838995,358.0133057,0.5078109503,358.0133057,0.6327548623,358.0133057,0.1192233711,358.0133057,0.0590649806,
357.0014648,0.1137708798,357.0014648,0.1137708798,357.0014648,0.3662441075,357.0014648,0.5025208592,357.0014648,0.5097252727,357.0014648,0.6341519356,357.0014648,0.119238764,357.0014648,0.05968763307,
355.9894714,0.1140696257,355.9894714,0.1140696257,355.9894714,0.3660979569,355.9894714,0.5053884983,355.9894714,0.512578249,355.9894714,0.6364098787,355.9894714,0.1195013449,355.9894714,0.0597980991,
355.0162354,0.1142426431,355.0162354,0.1142426431,355.0162354,0.3666604161,355.0162354,0.5086010695,355.0162354,0.5160369873,355.0162354,0.6388844252,355.0162354,0.1195057482,355.0162354,0.06005924568,
354.0039673,0.1144668087,354.0039673,0.1144668087,354.0039673,0.3678209186,354.0039673,0.5128489733,354.0039673,0.5201517344,354.0039673,0.6425379515,354.0039673,0.1197449863,354.0039673,0.06015850976,
352.9915466,0.1144261435,352.9915466,0.1144261435,352.9915466,0.3694859445,352.9915466,0.5177258253,352.9915466,0.5250943899,352.9915466,0.6467897892,352.9915466,0.1198281795,352.9915466,0.06053823233,
352.0179138,0.114624247,352.0179138,0.114624247,352.0179138,0.3716879487,352.0179138,0.5226234794,352.0179138,0.530444622,352.0179138,0.6510645151,352.0179138,0.1202288568,352.0179138,0.0606640093,
351.005188,0.1147178262,351.005188,0.1147178262,351.005188,0.3742935956,351.005188,0.5289112329,351.005188,0.5370102525,351.005188,0.6565301418,351.005188,0.1205413043,351.005188,0.06090214849,
349.9923706,0.1147870719,349.9923706,0.1147870719,349.9923706,0.3777345419,349.9923706,0.5363161564,349.9923706,0.5445939898,349.9923706,0.6633924842,349.9923706,0.1208157167,349.9923706,0.06120222434,
349.0183411,0.1146529019,349.0183411,0.1146529019,349.0183411,0.381593883,349.0183411,0.5447294116,349.0183411,0.5527593493,349.0183411,0.6703863144,349.0183411,0.1211155877,349.0183411,0.06149081513,
348.0052185,0.1149316728,348.0052185,0.1149316728,348.0052185,0.3868566155,348.0052185,0.5537286997,348.0052185,0.5625798702,348.0052185,0.6800652742,348.0052185,0.1217370853,348.0052185,0.06185150146,
346.9919739,0.1149867252,346.9919739,0.1149867252,346.9919739,0.3921840787,346.9919739,0.5641561747,346.9919739,0.5728121996,346.9919739,0.6898568273,346.9919739,0.121923022,346.9919739,0.06208169088,
346.0175171,0.114978157,346.0175171,0.114978157,346.0175171,0.397854656,346.0175171,0.5743929148,346.0175171,0.5832195878,346.0175171,0.7005332112,346.0175171,0.1223511696,346.0175171,0.06256563216,
345.0039368,0.1150139794,345.0039368,0.1150139794,345.0039368,0.4046741426,345.0039368,0.58625561,345.0039368,0.5953810215,345.0039368,0.7128291726,345.0039368,0.1226982102,345.0039368,0.06290806085,
343.9902344,0.114937447,343.9902344,0.114937447,343.9902344,0.4126695991,343.9902344,0.5993407369,343.9902344,0.6086469293,343.9902344,0.727524519,343.9902344,0.1232780367,343.9902344,0.0632809177,
343.0154114,0.1150315925,343.0154114,0.1150315925,343.0154114,0.4205679297,343.0154114,0.612762332,343.0154114,0.6221351624,343.0154114,0.7429423332,343.0154114,0.1232778654,343.0154114,0.0635086894,
342.0014648,0.1150911748,342.0014648,0.1150911748,342.0014648,0.4293855131,342.0014648,0.6263096333,342.0014648,0.6363971233,342.0014648,0.7599045038,342.0014648,0.1237530857,342.0014648,0.06356780976,
340.9873657,0.1151758358,340.9873657,0.1151758358,340.9873657,0.438545078,340.9873657,0.6404662728,340.9873657,0.6510288119,340.9873657,0.779065311,340.9873657,0.1240194142,340.9873657,0.06380829215,
340.0121155,0.1151111498,340.0121155,0.1151111498,340.0121155,0.4486419261,340.0121155,0.6561821699,340.0121155,0.6666432619,340.0121155,0.8003620505,340.0121155,0.1244834512,340.0121155,0.06396627426,
338.9977722,0.114896968,338.9977722,0.114896968,338.9977722,0.4608829916,338.9977722,0.6739519835,338.9977722,0.68479985,338.9977722,0.8257906437,338.9977722,0.1252887845,338.9977722,0.0642959699,
337.9832153,0.114927493,337.9832153,0.114927493,337.9832153,0.4721069932,337.9832153,0.6907553077,337.9832153,0.7026894689,337.9832153,0.8519370556,337.9832153,0.1257473677,337.9832153,0.06453895569,
337.0075989,0.1148469597,337.0075989,0.1148469597,337.0075989,0.4836931229,337.0075989,0.7071470022,337.0075989,0.7188909054,337.0075989,0.8775720596,337.0075989,0.1263626963,337.0075989,0.06474801153,
335.9928284,0.1148480028,335.9928284,0.1148480028,335.9928284,0.4963056445,335.9928284,0.7254736423,335.9928284,0.7378948927,335.9928284,0.9079491496,335.9928284,0.1268866509,335.9928284,0.06501094997,
335.0169678,0.1148420721,335.0169678,0.1148420721,335.0169678,0.509722054,335.0169678,0.7447818518,335.0169678,0.7568763494,335.0169678,0.9413095117,335.0169678,0.1274725795,335.0169678,0.06513457,
334.0018921,0.1147991419,334.0018921,0.1147991419,334.0018921,0.5252199173,334.0018921,0.7674309015,334.0018921,0.780680418,334.0018921,0.9802489877,334.0018921,0.1280974746,334.0018921,0.06543794274,
332.9866943,0.1146713048,332.9866943,0.1146713048,332.9866943,0.5399974585,332.9866943,0.7887269258,332.9866943,0.8020581007,332.9866943,1.019662261,332.9866943,0.1287415624,332.9866943,0.06567079574,
332.0104065,0.1146797612,332.0104065,0.1146797612,332.0104065,0.5534880757,332.0104065,0.8090535402,332.0104065,0.822760582,332.0104065,1.05599165,332.0104065,0.1290709525,332.0104065,0.06599573046,
330.9949646,0.114833504,330.9949646,0.114833504,330.9949646,0.5691415668,330.9949646,0.8327158093,330.9949646,0.8470915556,330.9949646,1.099849105,330.9949646,0.1295447499,330.9949646,0.06603445858,
330.0184631,0.1149102226,330.0184631,0.1149102226,330.0184631,0.585272193,330.0184631,0.8573364615,330.0184631,0.8721868396,330.0184631,1.145277143,330.0184631,0.130103305,330.0184631,0.06631747633,
329.0027161,0.1150262281,329.0027161,0.1150262281,329.0027161,0.602824986,329.0027161,0.8855244517,329.0027161,0.9007416964,329.0027161,1.198110104,329.0027161,0.1306576431,329.0027161,0.06644245982,
327.986908,0.1151930466,327.986908,0.1151930466,327.986908,0.6211697459,327.986908,0.9154157043,327.986908,0.9310331345,327.986908,1.252928019,327.986908,0.1312244534,327.986908,0.06660439074,
327.0099487,0.1154183149,327.0099487,0.1154183149,327.0099487,0.6372112036,327.0099487,0.9449475408,327.0099487,0.9603678584,327.0099487,1.306420922,327.0099487,0.1317908168,327.0099487,0.06673192978,
325.9938354,0.1155027375,325.9938354,0.1155027375,325.9938354,0.6545282006,325.9938354,0.9748148918,325.9938354,0.9902700782,325.9938354,1.359979987,325.9938354,0.132871002,325.9938354,0.0670638904,
325.0166931,0.115819402,325.0166931,0.115819402,325.0166931,0.67407763,325.0166931,1.009886265,325.0166931,1.025027394,325.0166931,1.422104716,325.0166931,0.133779645,325.0166931,0.06734461337,
324.0003357,0.1160878763,324.0003357,0.1160878763,324.0003357,0.6934716105,324.0003357,1.047257543,324.0003357,1.063173175,324.0003357,1.487748384,324.0003357,0.1350049227,324.0003357,0.06767401099,
322.9837952,0.1163056195,322.9837952,0.1163056195,322.9837952,0.7117620707,322.9837952,1.084106207,322.9837952,1.101130009,322.9837952,1.554271102,322.9837952,0.1358541697,322.9837952,0.06801734865,
322.0062561,0.1167820394,322.0062561,0.1167820394,322.0062561,0.7297890186,322.0062561,1.122305512,322.0062561,1.13858211,322.0062561,1.614688873,322.0062561,0.1371196806,322.0062561,0.06829169393,
320.989502,0.1172804236,320.989502,0.1172804236,320.989502,0.749658823,320.989502,1.164153695,320.989502,1.179074764,320.989502,1.684935331,320.989502,0.1382525712,320.989502,0.06868887693,
320.0117188,0.1177212521,320.0117188,0.1177212521,320.0117188,0.770898819,320.0117188,1.209216833,320.0117188,1.22490418,320.0117188,1.755717397,320.0117188,0.1397960037,320.0117188,0.06911170483,
318.9946899,0.1181310713,318.9946899,0.1181310713,318.9946899,0.7924543023,318.9946899,1.255085349,318.9946899,1.269779682,318.9946899,1.833227396,318.9946899,0.1415797323,318.9946899,0.06979383528,
318.0166626,0.1186205298,318.0166626,0.1186205298,318.0166626,0.8139259219,318.0166626,1.300584078,318.0166626,1.315679789,318.0166626,1.904478908,318.0166626,0.1433653086,318.0166626,0.07078917325,
316.9993896,0.1192288548,316.9993896,0.1192288548,316.9993896,0.8352967501,316.9993896,1.347424269,316.9993896,1.361277223,316.9993896,1.976784468,316.9993896,0.1452921927,316.9993896,0.07165464759,
315.9819946,0.1198249385,315.9819946,0.1198249385,315.9819946,0.8594447374,315.9819946,1.395109653,315.9819946,1.409218311,315.9819946,2.041327477,315.9819946,0.1476101726,315.9819946,0.07320669293,
315.0036011,0.1204670668,315.0036011,0.1204670668,315.0036011,0.8838749528,315.0036011,1.441556931,315.0036011,1.455560207,315.0036011,2.128168583,315.0036011,0.1502962857,315.0036011,0.07473820448,
313.9859314,0.1206955612,313.9859314,0.1206955612,313.9859314,0.9099609256,313.9859314,1.48851335,313.9859314,1.500967741,313.9859314,2.217935562,313.9859314,0.1528588235,313.9859314,0.07726624608,
313.0072937,0.1216461286,313.0072937,0.1216461286,313.0072937,0.9386757612,313.0072937,1.532968402,313.0072937,1.543277502,313.0072937,2.287330866,313.0072937,0.1562598795,313.0072937,0.08042740077,
311.9893799,0.1221342459,311.9893799,0.1221342459,311.9893799,0.9679003954,311.9893799,1.572494388,311.9893799,1.585259318,311.9893799,2.371582985,311.9893799,0.1599870473,311.9893799,0.08422401547,
311.010498,0.1226409748,311.010498,0.1226409748,311.010498,0.9976616502,311.010498,1.610654593,311.010498,1.620714784,311.010498,2.467292786,311.010498,0.1636949033,311.010498,0.08889476955,
309.9923401,0.1232120916,309.9923401,0.1232120916,309.9923401,1.03472054,309.9923401,1.648768067,309.9923401,1.657436728,309.9923401,2.586667061,309.9923401,0.1683057696,309.9923401,0.09484405071,
309.0132141,0.1238071695,309.0132141,0.1238071695,309.0132141,1.075138688,309.0132141,1.68605113,309.0132141,1.694334507,309.0132141,2.760990143,309.0132141,0.1736762524,309.0132141,0.1021430939,
307.9948425,0.1242617741,307.9948425,0.1242617741,307.9948425,1.117520452,307.9948425,1.714593291,307.9948425,1.722909093,307.9948425,2.910800695,307.9948425,0.1795808524,307.9948425,0.1110953987,
307.0155029,0.124812156,307.0155029,0.124812156,307.0155029,1.159135222,307.0155029,1.74099195,307.0155029,1.74689424,307.0155029,3.103048086,307.0155029,0.1854529828,307.0155029,0.1210385486,
305.9968262,0.1253311336,305.9968262,0.1253311336,305.9968262,1.209611058,305.9968262,1.764433503,305.9968262,1.7710886,305.9968262,3.203115702,305.9968262,0.1925924718,305.9968262,0.1351683289,
305.0172119,0.125844717,305.0172119,0.125844717,305.0172119,1.262225747,305.0172119,1.78622961,305.0172119,1.791770339,305.0172119,3.311339617,305.0172119,0.2007076889,305.0172119,0.1534612477,
303.9983521,0.1265183091,303.9983521,0.1265183091,303.9983521,1.324674964,303.9983521,1.804343343,303.9983521,1.812126637,303.9983521,3.358218908,303.9983521,0.2105896026,303.9983521,0.1792201102,
303.0185242,0.1270177513,303.0185242,0.1270177513,303.0185242,1.385052681,303.0185242,1.8190974,303.0185242,1.826154113,303.0185242,3.459501743,303.0185242,0.2214785963,303.0185242,0.2114593834,
301.9993896,0.1275063306,301.9993896,0.1275063306,301.9993896,1.445492029,301.9993896,1.832053185,301.9993896,1.83884728,301.9993896,3.523390532,301.9993896,0.2338789105,301.9993896,0.2498530447,
301.0193176,0.1280429065,301.0193176,0.1280429065,301.0193176,1.50987196,301.0193176,1.841192484,301.0193176,1.847814918,301.0193176,3.523504734,301.0193176,0.2492088675,301.0193176,0.3000126183,
299.9999084,0.1286533773,299.9999084,0.1286533773,299.9999084,1.579499841,299.9999084,1.849045992,299.9999084,1.853772163,299.9999084,3.645034075,299.9999084,0.2697478533,299.9999084,0.3673239946,
299.0196228,0.1292865276,299.0196228,0.1292865276,299.0196228,1.651354432,299.0196228,1.851985335,299.0196228,1.859221935,299.0196228,3.41613555,299.0196228,0.2963901162,299.0196228,0.4493781626,
298.0000305,0.1299421489,298.0000305,0.1299421489,298.0000305,1.720615387,298.0000305,1.85866189,298.0000305,1.862938046,298.0000305,3.489677668,298.0000305,0.3300501406,298.0000305,0.5423131585,
297.0195007,0.1305131614,297.0195007,0.1305131614,297.0195007,1.778097749,297.0195007,1.860563993,297.0195007,1.865351796,297.0195007,3.617166281,297.0195007,0.3635765612,297.0195007,0.6231775284,
295.9996338,0.1311427355,295.9996338,0.1311427355,295.9996338,1.84190774,295.9996338,1.860760093,295.9996338,1.86564827,295.9996338,3.50117445,295.9996338,0.4098939002,295.9996338,0.7150110602,
295.0188904,0.1318928599,295.0188904,0.1318928599,295.0188904,1.909930944,295.0188904,1.858806372,295.0188904,1.864689112,295.0188904,3.51163888,295.0188904,0.4708363712,295.0188904,0.8010753393,
293.9988098,0.1325039715,293.9988098,0.1325039715,293.9988098,1.976528525,293.9988098,1.862069726,293.9988098,1.864965677,293.9988098,3.77170229,293.9988098,0.5375406146,293.9988098,0.8730986118,
293.0178223,0.1333617717,293.0178223,0.1333617717,293.0178223,2.030821085,293.0178223,1.85963881,293.0178223,1.863351703,293.0178223,3.637650251,293.0178223,0.6078951359,293.0178223,0.9342794418,
291.997467,0.1340877861,291.997467,0.1340877861,291.997467,2.084250212,291.997467,1.857197762,291.997467,1.860529065,291.997467,3.772927761,291.997467,0.6792551279,291.997467,0.9968757033,
291.0162964,0.1347502172,291.0162964,0.1347502172,291.0162964,2.13359499,291.0162964,1.855478406,291.0162964,1.860213041,291.0162964,3.673039675,291.0162964,0.7506441474,291.0162964,1.063871503,
289.9957581,0.134934321,289.9957581,0.134934321,289.9957581,2.178189754,289.9957581,1.855550885,289.9957581,1.860434413,289.9957581,3.690870762,289.9957581,0.8219890594,289.9957581,1.137763858,
289.0143127,0.1354014128,289.0143127,0.1354014128,289.0143127,2.220557451,289.0143127,1.854929328,289.0143127,1.860762596,289.0143127,3.698978662,289.0143127,0.9037627578,289.0143127,1.223314881,
287.9935303,0.1361551434,287.9935303,0.1361551434,287.9935303,2.242781639,287.9935303,1.856105804,287.9935303,1.861449122,287.9935303,3.425593376,287.9935303,0.9829205275,287.9935303,1.294540763,
287.0118713,0.136899665,287.0118713,0.136899665,287.0118713,2.276003122,287.0118713,1.864628315,287.0118713,1.871884584,287.0118713,3.502589226,287.0118713,1.056774259,287.0118713,1.350218058,
285.9908752,0.1376207173,285.9908752,0.1376207173,285.9908752,2.293821335,285.9908752,1.879166603,285.9908752,1.886767149,285.9908752,3.450857639,285.9908752,1.138580918,285.9908752,1.399659991,
285.0090027,0.1383918971,285.0090027,0.1383918971,285.0090027,2.32058382,285.0090027,1.907806039,285.0090027,1.914487004,285.0090027,3.640761137,285.0090027,1.227908134,285.0090027,1.43648982,
283.9877319,0.1392102242,283.9877319,0.1392102242,283.9877319,2.330727577,283.9877319,1.946329713,283.9877319,1.95654881,283.9877319,3.615217447,283.9877319,1.322268367,283.9877319,1.461329341,
283.0056458,0.1400419027,283.0056458,0.1400419027,283.0056458,2.329155684,283.0056458,1.992827296,283.0056458,2.003753901,283.0056458,3.494551182,283.0056458,1.410147429,283.0056458,1.470587373,
281.9841614,0.1405566931,281.9841614,0.1405566931,281.9841614,2.339461803,281.9841614,2.042559385,281.9841614,2.053920031,281.9841614,3.693133831,281.9841614,1.476959348,281.9841614,1.471070528,
